belonging,Lng,Lat,Cid,followers,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,buildingType,constructionTime,renovationCondition,buildingStructure,ladderRatio,elevator,fiveYearsProperty,subway,district,communityAverage,year,month,day,floor_num,relativeHeight,house_cnt,mall_cnt
209,116.39474925581396,39.94287813953488,1111027378687.9768,15.86046511627907,454.4976744186047,83484.93023255814,57.36953488372093,2.0930232558139537,0.9302325581395348,0.9534883720930232,0.9534883720930232,3.883720930232558,1982.0,2.2093023255813957,2.4186046511627906,0.3477441860465116,0.0232558139534883,0.7209302325581395,0.9767441860465116,6.8604651162790695,121176.6511627907,2014.813953488372,6.186046511627907,18.813953488372093,5.511627906976744,2.4186046511627906,43.0,0.0
210,116.40829906666666,39.93265633333333,1111027379576.2666,27.33333333333333,421.73333333333335,77800.6,58.32733333333333,2.2,0.8,0.9333333333333332,0.9333333333333332,4.0,1987.3333333333333,2.6666666666666665,4.066666666666666,0.3364,0.0,0.5333333333333333,0.7333333333333333,1.0,101799.46666666666,2015.5333333333333,6.533333333333333,16.533333333333335,4.2,2.333333333333333,15.0,2.0
211,116.38385518554476,39.89030462243797,1111027499236.822,13.512405609492989,539.6872707659115,66668.380798274,79.6791046386192,1.9158576051779932,1.1984897518878102,1.0053937432578208,1.1521035598705502,3.298813376483279,2002.374325782093,2.335490830636462,5.124056094929881,0.5305728155339806,0.6105717367853291,0.52319309600863,0.9816612729234088,10.0,109077.81014023731,2014.4476806903992,6.563106796116505,17.141316073354908,12.591154261057174,2.1769147788565264,927.0,0.0
212,116.4003412886598,39.89206419072165,1111027378838.4846,21.484536082474225,362.6118556701031,58114.26804123711,63.34994845360824,1.711340206185567,0.9690721649484536,0.9948453608247424,1.0,3.051546391752577,1992.819587628866,2.829896907216495,4.469072164948454,0.2226237113402062,0.4536082474226804,0.8298969072164949,1.0,10.0,79090.63917525773,2015.159793814433,5.994845360824742,15.97938144329897,8.443298969072165,2.2577319587628866,194.0,4.0
213,116.4230388765182,39.90360132388664,1111027411507.9597,18.83502024291498,447.40850202429147,64072.94939271255,70.65472672064777,1.6831983805668016,0.8360323886639676,0.9979757085020244,1.1508097165991902,2.5718623481781377,2000.2449392712551,2.617408906882591,5.751012145748988,0.2774352226720648,0.798582995951417,0.6771255060728745,1.0,1.0,93259.16194331984,2014.843117408907,6.55668016194332,16.428137651821864,11.482793522267206,2.089068825910932,988.0,14.0
214,116.41417147727272,39.89575597727273,1111027377910.432,28.982954545454547,403.7573863636364,55701.40340909091,74.17488636363636,2.090909090909091,1.056818181818182,1.0113636363636365,1.1875,3.1306818181818183,1998.9943181818185,2.7443181818181817,5.568181818181818,0.3860284090909091,0.0511363636363636,0.8238636363636364,1.0,1.0,80030.40909090909,2015.1193181818185,6.244318181818182,16.52840909090909,5.4602272727272725,2.25,176.0,2.0
215,116.41928187286064,39.94367076772616,1111027657722.423,17.26650366748166,523.0220048899755,78822.70171149145,67.68088019559902,1.9975550122249388,1.0073349633251834,0.980440097799511,1.0244498777506112,3.4278728606356967,1996.1540342298288,2.410757946210269,4.3178484107579465,0.3335745721271394,0.4156479217603912,0.7286063569682152,0.9951100244498776,1.0,117773.77750611248,2014.718826405868,6.885085574572127,16.679706601466993,7.687041564792176,2.2249388753056234,409.0,0.0
216,116.373283781158,39.95776723879621,1111027379845.5107,17.670592083742232,471.35286228328425,66936.72522080471,71.15310435067059,1.9790644422636567,1.0624795551193982,0.9990186457311088,1.1079489695780176,3.2090284592737977,1993.844291789336,2.497219496238142,3.5253516519463526,0.3459492966961073,0.3473994111874386,0.7670919201831862,0.5783447824664704,9.177625122669284,103195.76709192018,2014.564605822702,6.774942754334314,16.792280013084724,10.12855740922473,2.1913640824337586,3057.0,0.0
217,116.40569853317812,39.95788891850989,1111027715406.986,19.239231664726425,452.9997671711292,68056.80616996507,68.4509371362049,2.0331781140861467,1.022118742724098,0.99941792782305,1.0774155995343422,3.363213038416764,1991.3521536670544,2.505820721769499,3.850407450523865,0.3359842840512223,0.3870779976717113,0.7147846332945286,1.0,3.916181606519209,102859.84458672877,2014.769499417928,6.877764842840512,16.771827706635623,9.039580908032596,2.2147846332945287,1718.0,1.0
218,116.43435928724546,39.93751950803858,1111027509955.913,19.937834941050376,540.1006430868167,74142.11468381564,75.3571382636656,2.0964630225080385,1.0482315112540193,0.9957127545551984,1.1361200428724545,3.647374062165059,1999.721329046088,2.653804930332261,5.214362272240086,0.4880332261521972,0.315112540192926,0.7256162915326902,0.9807073954983924,1.0,105302.5412647374,2014.9849946409431,6.604501607717042,16.79635584137192,8.912111468381564,2.154340836012861,933.0,4.0
219,116.43292522166784,39.96105959230221,1111027376952.8489,17.485388453314325,435.27605131860304,62200.6307911618,71.07620099786173,2.014967925873129,1.0570206699928724,0.9978617248752673,1.0848182466143976,2.9543834640057023,1992.781895937277,2.521026372059872,4.290805416963649,0.331559515324305,0.5146115466856735,0.7277263007840342,0.9814682822523164,2.616535994297933,87233.03064861012,2014.7576621525304,6.687811831789023,16.735566642908054,11.387740555951533,2.1475409836065573,1403.0,2.0
220,116.4158145732484,39.96845131705591,1111027376679.5652,18.13375796178344,372.8029723991508,57889.1372965322,65.05661712668082,2.006369426751593,1.044232130219391,0.9996461429582448,1.0435244161358812,3.18966737438075,1990.3014861995755,2.4961075725406934,3.975583864118896,0.3197590233545647,0.4249823071479122,0.7604387827317763,0.8782731776362349,4.16348195329087,81892.64260438783,2014.7420382165608,6.803963198867658,16.941259731068648,10.255484784147203,2.239915074309979,2826.0,1.0
221,116.43582437384616,39.92170165384616,1111027426514.6953,21.821538461538463,474.2709230769231,67802.78461538462,72.62256923076923,1.8753846153846156,1.0123076923076924,0.9815384615384616,1.0584615384615386,2.92,1995.7707692307688,2.5507692307692307,4.7,0.3991861538461538,0.5676923076923077,0.6876923076923077,1.0,1.756923076923077,96334.46,2015.0661538461536,6.793846153846154,16.34,11.446153846153846,2.086153846153846,650.0,8.0
222,116.44704335833336,39.90426943995792,1111028399904.6135,17.518097643097644,484.597095959596,57605.08164983165,85.0420707070707,1.8724747474747476,1.1342592592592593,0.9987373737373736,1.172979797979798,2.528198653198653,2000.2411616161617,2.691919191919192,5.071548821548822,0.3528699494949495,0.7756734006734006,0.6805555555555556,0.9663299663299664,3.053030303030303,84426.62668350169,2014.9204545454545,6.73526936026936,16.511784511784512,15.021464646464649,2.051767676767677,2376.0,3.0
223,116.4364463302892,39.89579081278539,1111030094040.6514,19.879756468797563,475.051902587519,63390.03805175038,74.66630136986302,1.946727549467276,1.095890410958904,1.0,1.121765601217656,3.085235920852359,1996.0167427701676,2.7534246575342465,4.292237442922374,0.3536423135464231,0.547945205479452,0.7488584474885844,0.9878234398782344,1.0,90071.84322678843,2014.9391171993911,7.039573820395738,16.549467275494674,10.515981735159816,2.1750380517503807,657.0,4.0
224,116.45629254012889,39.89592392501464,1111028189202.5325,17.615407147041594,387.42196836555365,52737.20943175161,73.2200380785003,1.9012888107791448,1.0243116578793203,0.9932630345635618,1.1036906854130053,2.8096074985354424,1995.9689513766843,2.641769185705917,5.050087873462214,0.3210937316930287,0.6895137668424136,0.663444639718805,0.8005272407732865,3.803163444639719,77139.74018746338,2014.9100761570005,6.738429994141769,16.60779144698301,15.822788517867604,2.124487404803749,3414.0,3.0
225,116.4504674743083,39.91719658102766,1111027378765.3518,16.154150197628457,532.0620553359685,60081.88537549407,90.95355731225295,1.7865612648221345,0.932806324110672,1.0158102766798418,1.1857707509881423,2.2885375494071147,1996.782608695652,2.9802371541501977,5.086956521739131,0.3832411067193676,0.7154150197628458,0.5810276679841897,0.7430830039525692,7.0,75302.36363636363,2015.620553359684,6.043478260869565,17.869565217391305,18.628458498023715,2.08300395256917,253.0,11.0
226,116.49488699733156,39.91588373582388,1111027378438.5872,13.414276184122748,451.9004669779853,47963.541027351566,94.65246831220811,1.827885256837892,1.1741160773849233,0.9853235490326884,1.2648432288192129,2.240160106737825,2003.5123415610408,2.9673115410273514,5.8332221480987325,0.3116531020680453,0.9486324216144096,0.6711140760507005,0.9773182121414276,7.0,68017.61107404936,2015.1074049366243,6.524349566377585,16.46164109406271,19.248165443629087,2.034689793195464,1499.0,6.0
227,116.50907086992648,39.90567936369448,1111029951621.3958,19.973793544263344,346.3948545861298,41860.46564397571,83.99915308405241,1.720038350910834,1.1236816874400768,0.995845317992969,1.2013422818791946,2.854905720677533,2005.938958133589,2.777245126238415,5.633748801534036,0.4012563119207414,0.9006072227548738,0.5989133908596996,0.6724193032917866,7.0,61214.17737296261,2014.8472355385104,6.571428571428571,16.45126238414829,17.797379354426333,2.0920421860019176,3129.0,0.0
228,116.48217550635498,39.88470299364503,1111027897648.536,17.573309123921923,425.2346799818429,46214.37040399455,88.01429414434861,1.935088515660463,1.2787108488424874,1.0006808896958692,1.2936904221516117,2.893100317748525,2000.4487063095776,2.72650930549251,4.817975487970949,0.3713631411711303,0.6536541080344984,0.6268724466636405,0.8036768043576941,7.0,66859.57308216068,2014.8776668179755,6.592600998638221,16.562868815251928,14.771901951883796,2.167271901951884,4406.0,6.0
229,116.44639270929018,39.93306000417537,1111027377753.3665,18.876826722338205,478.4791231732777,61871.57202505219,79.21662839248434,1.900313152400835,1.0167014613778709,0.995302713987474,1.173277661795407,2.8470772442588728,1995.3961377870564,2.884133611691023,4.6080375782881005,0.3761586638830897,0.6169102296450939,0.6941544885177453,0.926409185803758,4.432150313152401,81840.48538622129,2015.143006263048,6.686847599164927,16.687891440501044,12.051670146137788,2.134133611691023,1916.0,6.0
230,116.46020332477536,39.92674332734275,1111027403208.9937,9.002567394094994,506.8170731707317,62508.485237483954,77.04428754813864,1.957637997432606,1.0141206675224648,1.0025673940949935,1.1540436456996148,2.3709884467265727,1990.6598202824132,2.663671373555841,4.880616174582799,0.3644454428754814,0.6225930680359435,0.6816431322207959,0.957637997432606,7.0,84162.73940949937,2015.023106546855,6.65982028241335,16.598202824133505,15.666238767650835,2.1771501925545573,779.0,2.0
231,116.4870859020088,39.92412309554141,1111027888958.5295,17.71827535521803,368.9800587947085,47332.49730524253,79.3822586967173,2.048505634492896,1.1543361097501226,0.984811366976972,1.1807937285644292,2.67858892699657,1991.4590886820183,2.762371386575208,4.943655071043606,0.3187662910338069,0.6932876041156296,0.7491425771680549,0.6893679568838804,7.0,64738.046055854975,2015.1161195492405,6.57765801077903,16.60215580597746,16.170014698677118,2.131798138167565,2041.0,1.0
232,116.44517181918184,39.9542520079065,1111027377470.3098,16.953248539016844,391.2980061876933,55725.2506015813,70.92885871433482,1.8944654520453763,1.0281883808869028,0.979718116191131,1.0904090752836026,2.612581643176349,1993.1069095909247,2.709865933310416,4.719147473358542,0.3570770024063252,0.6490202818838089,0.7346167067720867,0.7889309040907528,4.1289102784462015,80185.36404262633,2014.8453076658643,6.631144723272603,16.71020969405294,13.6888965280165,2.182193193537298,2909.0,2.0
233,116.47070098170732,39.94194226292683,1111028187125.5388,16.68609756097561,329.2628536585366,49329.306585365855,66.40011219512196,1.961219512195122,0.9970731707317072,0.9997560975609756,1.064878048780488,3.1209756097560977,1987.529268292683,2.609268292682927,4.520243902439025,0.3491124390243902,0.4326829268292683,0.751219512195122,0.8568292682926829,7.0,68339.12829268293,2014.8575609756097,6.551463414634147,16.498536585365855,10.676585365853658,2.226829268292683,4100.0,7.0
234,116.44364172313595,39.97010155263158,1111027492369.4702,17.42626096491228,333.03193530701753,49133.72012061404,67.51277686403509,1.9660087719298245,1.037280701754386,1.0002741228070176,1.0633223684210529,2.627467105263158,1990.2711074561405,2.6288377192982457,4.907894736842105,0.3019122807017543,0.6425438596491229,0.7453399122807017,0.927905701754386,7.0,69139.55043859649,2014.765350877193,6.6694078947368425,16.60361842105263,13.66968201754386,2.1726973684210527,3648.0,0.0
235,116.44389403803892,40.02004077607789,1111027996271.4656,18.19172461752434,409.774033379694,44956.61084840056,90.15025243393602,1.9914464534075105,1.2479833101529902,0.9998609179415856,1.2412378303198888,2.654450625869263,2002.50438108484,2.675730180806676,5.178859527121001,0.3890561891515994,0.7660639777468706,0.6337273991655077,0.6229485396383867,6.947913769123783,64909.992350486784,2014.770445062587,6.676981919332406,16.444297635605007,18.19534075104312,2.10730180806676,14380.0,17.0
236,116.482793,39.959377,1111027374626.0,8.0,328.6666666666667,30226.666666666668,106.56,2.0,1.0,1.0,1.6666666666666667,1.0,1996.0,3.0,6.0,0.25,1.0,0.6666666666666666,1.0,7.0,46777.0,2014.3333333333333,5.333333333333333,14.333333333333334,20.0,2.6666666666666665,3.0,1.0
237,116.49118121914007,39.93384867337032,1111027377350.183,20.631067961165048,413.51726768377256,47621.20943134536,81.29839112343967,2.025658807212205,1.1553398058252426,0.9826629680998612,1.168515950069348,2.9611650485436893,1994.133841886269,2.720527045769764,4.460471567267684,0.4555665742024965,0.573509015256588,0.7253814147018031,0.8855755894590847,7.0,65412.601941747576,2015.002773925104,6.590152565880722,16.101941747572816,14.136615811373092,2.2031900138696257,1442.0,0.0
238,116.58052128668942,39.913827561774745,1111027564750.767,17.5679180887372,259.02580204778155,32494.58566552901,82.17112627986349,1.896245733788396,1.0784982935153584,0.9986348122866894,1.2,3.754948805460751,2002.4935153583615,2.63481228668942,4.350853242320819,0.4328443686006826,0.4566552901023891,0.6675767918088737,0.7385665529010239,7.0,48129.31126279864,2014.750170648464,6.522184300341297,16.67098976109215,10.406143344709898,2.225255972696245,1465.0,4.0
239,116.55647836831685,39.91961612178218,1111027376369.6665,23.28019801980198,217.5439603960396,32731.1297029703,67.08473267326733,1.91980198019802,1.0504950495049503,0.999009900990099,1.0445544554455446,2.6732673267326734,1995.6534653465344,2.5,3.986138613861386,0.3271801980198019,0.4574257425742574,0.7346534653465346,0.6712871287128713,7.0,48246.3702970297,2014.6574257425743,6.741584158415842,16.520792079207922,11.989108910891089,2.236633663366337,1010.0,1.0
240,116.578313,39.907903,1111027373774.0,31.53921568627451,147.59558823529412,30635.014705882357,48.45725490196079,2.034313725490196,0.6617647058823529,0.9901960784313726,0.9950980392156864,4.0,1985.43137254902,2.362745098039216,2.4705882352941178,0.3366911764705882,0.0,0.6176470588235294,0.0294117647058823,7.0,44247.02941176471,2014.813725490196,6.622549019607843,17.166666666666668,5.0,2.377450980392157,204.0,0.0
241,116.56750942814372,39.86159142814371,1111033906094.8953,22.038922155688624,379.0278443113773,32646.79041916168,117.86517964071857,2.6137724550898205,1.598802395209581,0.997005988023952,1.622754491017964,3.8502994011976046,2005.9101796407183,2.75748502994012,4.18562874251497,0.4713652694610779,0.4850299401197604,0.4461077844311377,0.0,8.04191616766467,43692.0,2015.3053892215569,6.485029940119761,15.610778443113771,8.95808383233533,2.12874251497006,334.0,1.0
242,116.50986537628556,39.875407571687845,1111027377318.2595,15.33817301875378,345.9068360556564,38615.57229280097,86.30477918935269,1.97156684815487,1.2117362371445857,1.0018148820326678,1.232909860859044,3.365396249243799,1999.2280701754387,2.532365396249244,4.711433756805808,0.3857701149425287,0.603145795523291,0.6346037507562009,0.8287961282516636,7.0,53487.21536600121,2014.8300060496067,6.5837870538415,16.499697519661222,13.26799758015729,2.120387174833636,1653.0,1.0
243,116.6037371950295,39.90549237110362,1111030112895.9802,17.97346251053075,268.2746419545072,31643.699241786017,84.85633108677338,2.026116259477675,1.2518955349620893,0.9995787700084248,1.1828138163437236,3.076663858466723,2005.3639427127207,2.625526537489469,5.057287278854254,0.437609098567818,0.7068239258635215,0.54212299915754,0.1541701769165964,7.0,48303.62931760741,2014.7396798652064,6.501263689974726,16.855096882898064,12.179022746419545,2.1234203875315925,2374.0,3.0
244,116.60430046666669,39.89335346666667,1111027376188.5,29.39444444444445,217.07055555555556,27774.722222222223,76.66644444444444,1.95,1.0555555555555556,1.0055555555555555,1.1,4.0,2006.138888888889,2.411111111111111,5.211111111111111,0.3179722222222222,0.7666666666666667,0.4444444444444444,0.0,7.0,46439.8,2014.3277777777776,6.777777777777778,16.494444444444444,5.788888888888889,2.1777777777777776,180.0,0.0
245,116.57208938285024,39.8559949468599,1111027374991.739,14.131642512077295,330.74323671497586,29961.661835748797,110.80840579710144,2.3176328502415457,1.7572463768115942,0.997584541062802,1.6654589371980677,3.0869565217391304,2007.0652173913045,2.867149758454106,5.743961352657005,0.5751678743961353,0.9263285024154588,0.5603864734299517,0.0,7.0,46023.99637681159,2014.6280193236717,6.468599033816425,16.448067632850243,17.416666666666668,2.1739130434782608,828.0,0.0
246,116.5980618415732,39.92587862407203,1111028418276.3018,22.7505923234876,289.964760701311,34693.75706839362,84.55730058442585,1.8534196809350811,1.222871584267888,1.0007897646501345,1.1702732585689464,2.899857842362976,2004.5853735586795,2.7670194282103933,5.43247512241352,0.388652819459801,0.8000315905860054,0.6363923550781867,0.6430263781393145,7.0,51319.918496288105,2014.8202495656292,6.641920707629127,16.348286210709208,17.008687411151477,2.1228873795608907,6331.0,2.0
247,116.60424197986578,39.93579924832215,1111028026779.3423,15.993288590604028,459.62818791946313,39534.08724832215,116.54389261744969,2.436241610738255,1.7046979865771812,1.0067114093959733,1.429530201342282,3.577181208053691,2003.523489932886,2.825503355704698,6.0,0.4992214765100671,0.906040268456376,0.7114093959731543,0.953020134228188,7.0,58686.97986577181,2014.8120805369128,6.510067114093959,16.268456375838927,10.093959731543624,2.2348993288590604,149.0,1.0
248,116.54154807650696,39.96303825270479,1111029541228.3137,19.680061823802163,380.36398763523954,39371.816460587324,95.1117310664606,2.2368624420401853,1.3740340030911902,1.0027047913446676,1.260046367851623,3.252318392581144,2004.6282843894896,2.8002318392581143,4.783616692426584,0.4020104327666151,0.60741885625966,0.5819165378670789,0.0,7.0,54884.05177743431,2014.935857805255,6.739567233384853,16.677357032457497,10.554482225656878,2.1665378670788256,2588.0,4.0
250,116.48512311930362,40.00029516436252,1111027952628.9006,14.216589861751151,540.9426523297491,46864.812083973375,115.07062467997952,2.308755760368664,1.5156169994879671,0.9974398361495136,1.478238607270865,2.677419354838709,2001.7767537122377,2.63389656938044,5.788018433179723,0.4509093701996928,0.9559651817716334,0.6323604710701485,0.8248847926267281,7.0,68302.7004608295,2014.7014848950328,6.85663082437276,16.92268305171531,23.06912442396313,2.06605222734255,1953.0,0.0
251,116.51758166666669,40.03351281818181,1111031698885.0,19.651515151515152,401.5560606060606,42954.393939393936,83.69272727272728,2.1515151515151514,1.1515151515151516,1.0151515151515151,1.2878787878787878,3.6818181818181817,2002.1515151515152,3.1515151515151514,3.8484848484848486,0.3767424242424242,0.0151515151515151,0.5606060606060606,0.0,7.0,51901.51515151515,2015.6818181818185,6.863636363636363,19.90909090909091,5.984848484848484,2.287878787878788,66.0,0.0
253,116.47526271864952,40.02290178456592,1111028760309.2524,13.593247588424438,546.1622186495177,49331.92122186495,105.80163987138263,2.0466237942122185,1.5257234726688105,1.0257234726688105,1.3665594855305463,2.2990353697749195,2006.5289389067525,2.6961414790996785,6.0,0.4371832797427653,0.9935691318327974,0.5128617363344051,0.964630225080386,7.0,73270.2845659164,2014.74115755627,6.715434083601286,16.511254019292604,24.581993569131832,2.0,622.0,3.0
254,116.44102322853828,40.05321884570765,1111027857339.6985,18.75290023201856,467.07807424593966,55310.069605568446,86.22523201856148,2.0440835266821344,1.381670533642691,1.005800464037123,1.5556844547563806,3.4907192575406034,2010.564965197216,2.848027842227378,5.587006960556844,0.382975638051044,0.9988399071925754,0.1252900232018561,0.7645011600928074,7.0,78253.6856148492,2015.0290023201856,6.677494199535963,17.288863109048723,19.30278422273782,1.983758700696056,862.0,1.0
255,116.37291082564452,40.01396696709634,1111027560673.3474,16.150271370420626,446.8387042062415,51662.54138398915,85.43208276797829,2.032225237449118,1.182157394843962,0.996607869742198,1.212686567164179,2.895861601085482,2000.066824966079,2.630597014925373,4.658751696065129,0.3936546811397557,0.6336499321573948,0.7408412483039348,0.4813432835820895,7.4172320217096335,74783.2907055631,2014.657394843962,6.681139755766622,16.51729986431479,13.651967435549524,2.1417910447761197,2948.0,2.0
256,116.41830853565364,40.000788815910745,1111027578586.7874,16.63388309483386,412.8928328886733,48191.72847441184,88.4064722289595,2.0654862963861267,1.2105263157894737,0.9959980596652924,1.206524375454766,2.333858840650012,1997.055663351928,2.582221683240359,4.96192093136066,0.3657591559544021,0.7157409653165171,0.6907591559544022,0.764855687606112,7.033834586466165,69963.56815425662,2014.7114964831435,6.6449187484841135,16.360417171962162,17.00242541838467,2.127698277952947,8246.0,4.0
257,116.34953646314789,40.04600307528927,1111027750921.4097,17.53922967189729,355.9661277540022,45318.8787446505,79.65862577270566,1.971786336978919,1.148200982723094,1.0009510223490252,1.1398002853067046,3.335076874306546,2001.0721191948007,2.6321128546520844,4.37280076081788,0.3964011729275637,0.5660168013948328,0.6707877635124425,0.4945316214931051,7.938817562212712,66548.78586146774,2014.6844190838483,6.634173403074972,16.5257568552861,12.28657473450626,2.130765572990965,6309.0,8.0
258,116.34549879716238,39.98507585916973,1111027690409.7605,13.868102995270624,465.6674198633736,64181.78271150815,74.1140225959012,2.0825013137151864,1.0987913820283763,0.999474513925381,1.1050972149238043,2.7958486600105097,1993.2837624802944,2.5383604834471885,4.110877561744614,0.3354837099316868,0.4934314240672622,0.756437204414083,0.9697845507094062,8.0,90743.0,2014.6361008933263,6.82790331056227,16.77929584866001,12.364161849710984,2.125328428796637,3806.0,7.0
259,116.41380494025346,39.979461324683164,1111027474913.8738,18.529873264936636,343.92172601086304,53269.68859384429,66.02517803258901,1.9704284852142424,1.0331925165962583,0.9993964996982498,1.060350030175015,3.014484007242004,1989.2589016294507,2.6982498491249247,4.207604103802052,0.3478243814121907,0.4333132166566083,0.7429088714544357,1.0,6.514785757392879,72739.36994568497,2014.920337960169,6.634882317441159,16.657815328907663,10.742908871454436,2.2184671092335546,1657.0,1.0
260,116.3888750755659,39.9822083894807,1111027425032.1536,18.12849533954727,425.3599533954727,62121.52130492676,70.31225033288948,1.964380825565912,0.9900133155792276,0.992676431424767,1.0522636484687085,2.642809587217044,1993.569241011984,2.592876165113182,3.8641810918774966,0.3578092543275632,0.5402796271637816,0.711051930758988,0.9527296937416776,8.44607190412783,92021.10252996006,2014.8022636484689,6.754993342210386,16.550266311584554,13.442743009320903,2.1238348868175767,3004.0,5.0
261,116.3904002682927,39.96691481289199,1111027445573.2583,16.48466898954704,514.3650174216028,79544.52404181185,65.31048083623693,2.004181184668989,1.0254355400696864,0.9958188153310104,1.0463414634146342,2.987108013937282,1989.6355400696864,2.573170731707317,3.1554006968641115,0.3281212543554007,0.4804878048780487,0.775609756097561,0.5310104529616725,9.435540069686413,123222.4850174216,2014.7822299651568,6.842857142857143,16.88745644599303,11.087108013937282,2.1515679442508717,2870.0,0.0
262,116.31913064558138,39.97050489209302,1111027380666.3115,15.202790697674418,432.9986046511628,65308.48186046512,68.3551069767442,1.9432558139534883,1.0195348837209302,0.998139534883721,1.0362790697674418,2.6344186046511626,1993.4158139534884,2.621395348837209,4.091162790697674,0.2989041860465116,0.4986046511627907,0.7097674418604651,0.7944186046511628,8.0,91287.69674418605,2014.832558139535,6.818604651162791,16.713488372093025,11.93953488372093,2.168372093023256,1075.0,2.0
263,116.32647148409406,39.9521358879668,1111027379519.3416,14.402489626556015,522.8445366528354,62398.63070539419,82.45283540802214,2.1147994467496543,1.0885200553250345,1.0,1.16597510373444,2.7413554633471646,1992.4619640387275,2.4688796680497926,4.583679114799447,0.3228312586445366,0.5822959889349931,0.7593360995850622,0.7026279391424619,8.141078838174273,88179.82710926695,2014.669432918396,6.6279391424619645,16.525587828492394,12.734439834024895,2.1673582295988933,723.0,1.0
264,116.32274652259886,39.98055135169491,1111027378543.344,12.30225988700565,420.8048728813559,67512.40112994351,63.08584039548023,2.0141242937853105,0.9872881355932204,0.998587570621469,1.0268361581920904,2.8651129943502824,1988.0706214689264,2.559322033898305,4.022598870056497,0.3128262711864407,0.4661016949152542,0.7641242937853108,1.0,8.0,95940.06709039547,2014.6264124293784,6.627118644067797,16.52683615819209,11.05225988700565,2.1588983050847457,1416.0,5.0
265,116.31905,39.992388,1111027374927.0,16.428571428571427,293.6428571428572,57792.71428571428,51.40178571428572,1.9821428571428568,0.9821428571428572,1.0,1.0,4.0,1981.732142857143,2.5,2.0,0.3048392857142857,0.0,0.6607142857142857,1.0,8.0,87274.0,2014.696428571429,7.928571428571429,16.839285714285715,5.660714285714286,2.0892857142857144,56.0,0.0
266,116.29414505714288,40.02550497142857,1111027381226.2285,17.085714285714285,630.6614285714286,51626.37142857143,126.54285714285714,2.8857142857142857,1.6428571428571428,1.0,1.8571428571428568,4.0,2002.4571428571428,2.9285714285714284,4.257142857142857,0.4458857142857143,0.4714285714285714,0.7285714285714285,0.4142857142857143,8.0,67890.57142857143,2014.9857142857145,6.757142857142857,16.62857142857143,6.128571428571429,1.9857142857142855,70.0,1.0
267,116.27828935031054,40.04378341863354,1111033263264.947,18.42608695652174,528.0452587991718,56602.34120082816,94.81759420289856,2.27536231884058,1.2790890269151138,1.0041407867494825,1.2956521739130435,3.770600414078675,2002.256314699793,2.8306418219461698,3.90807453416149,0.4286149068322981,0.4016563146997929,0.5664596273291925,0.5478260869565217,8.0,78178.93250517598,2015.113457556936,6.654658385093168,16.989648033126294,6.840579710144928,2.219875776397516,2415.0,1.0
268,116.2166957218543,39.97492882119206,1111027379113.4172,14.841059602649006,344.0211920529801,38626.74834437086,90.50794701986756,2.1059602649006623,1.218543046357616,0.9801324503311258,1.099337748344371,4.0,2007.3841059602648,2.4834437086092715,3.562913907284768,0.4591059602649007,0.0,0.2052980132450331,0.0,8.258278145695364,49698.62913907285,2015.7483443708609,6.271523178807947,17.814569536423843,4.456953642384106,2.271523178807947,151.0,0.0
269,116.18781887179487,40.05399592307692,1111027378354.6838,15.17094017094017,450.765811965812,35470.307692307695,124.50350427350428,2.452991452991453,1.1965811965811963,1.017094017094017,1.5555555555555556,2.2564102564102564,2011.2564102564104,2.3076923076923075,6.0,0.3045641025641025,1.0,0.0085470085470085,0.0,8.0,54400.60683760684,2015.871794871795,6.239316239316239,17.205128205128204,8.47008547008547,2.094017094017094,117.0,0.0
270,116.264621,40.087404,1111027376165.0,33.63235294117647,624.8411764705882,49470.382352941175,129.2983823529412,2.426470588235294,1.6470588235294117,1.0,1.5735294117647058,4.0,2011.0441176470588,2.514705882352941,5.176470588235294,0.4411617647058823,1.0,0.4558823529411764,0.0,8.0,65768.0,2015.5735294117649,6.014705882352941,17.91176470588235,7.470588235294118,2.0294117647058822,68.0,1.0
273,116.30165730084347,39.96839453233364,1111027377082.9766,13.128397375820056,670.3066541705716,72211.53608247422,92.76014995313965,2.0871602624179943,1.1574507966260543,1.0,1.2483598875351454,2.6298031865042173,1999.636363636364,2.624179943767573,5.0065604498594185,0.3499925023430178,0.7778819119025304,0.6326148078725399,0.5998125585754451,8.0,103281.313027179,2014.8313027179008,6.582942830365511,15.809746954076852,12.87066541705717,2.128397375820056,1067.0,5.0
274,116.29793602846534,39.94757667450495,1111027423200.0977,17.207920792079207,504.2169141914192,57990.29579207921,89.01818894389439,2.1782178217821784,1.2017326732673268,1.002887788778878,1.256188118811881,2.620874587458746,1995.7883663366335,2.61427392739274,4.853135313531353,0.3547739273927393,0.6955445544554455,0.7244224422442245,0.6237623762376238,8.011138613861386,82826.92409240924,2014.8003300330035,6.708333333333333,17.01608910891089,12.845297029702971,2.161303630363036,2424.0,5.0
275,116.18308772715694,39.93544113276027,1111027379437.1636,13.416746259153136,250.37768226679404,31545.53390639924,78.56010824578159,2.042343202801656,1.1439032155364537,1.0,1.073225087551735,2.751671442215855,1996.5539637058264,2.4355300859598854,4.956701687360713,0.3818299904489016,0.5284941101560012,0.7207895574657752,0.2209487424387138,9.0,44640.44348933461,2014.707418019739,6.626870423432028,16.4227952881248,12.722699777141038,2.191021967526265,3141.0,1.0
